opportunity_id,account_id,rep_id,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed
O01870,A0263,R002,Outbound,Closed Won,4800.0,2025-08-24,2025-10-03,2025-Q4,true,true
O01871,A0461,R006,Inbound,Closed Lost,75300.0,2024-04-05,2024-07-02,2024-Q3,false,true
O01872,A0257,R022,Outbound,Closed Won,17100.0,2025-07-03,2025-08-26,2025-Q3,true,true
O01873,A0284,R016,Referral,Closed Lost,75400.0,2024-06-20,2024-08-04,2024-Q3,false,true
O01874,A0422,R012,Outbound,Closed Won,10600.0,2024-04-12,2024-05-01,2024-Q2,true,true
O01875,A0001,R015,Inbound,Closed Lost,14300.0,2024-12-23,2025-01-28,2025-Q1,false,true
O01876,A0100,R023,Event,Closed Won,59400.0,2025-08-08,2025-09-24,2025-Q3,true,true
O01877,A0240,R002,Inbound,Closed Won,15400.0,2024-07-02,2024-07-28,2024-Q3,true,true
O01878,A0063,R024,Partner,Closed Won,12300.0,2025-04-05,2025-05-03,2025-Q2,true,true
O01879,A0210,R010,Event,Closed Lost,69800.0,2025-10-04,2025-12-26,2025-Q4,false,true
O01880,A0163,R018,Inbound,Closed Won,5600.0,2025-01-22,2025-02-05,2025-Q1,true,true
O01881,A0431,R003,Inbound,Closed Won,31100.0,2024-03-27,2024-05-31,2024-Q2,true,true
O01882,A0235,R008,Partner,Closed Lost,10800.0,2024-09-29,2024-11-27,2024-Q4,false,true
O01883,A0600,R012,Partner,Closed Lost,15400.0,2025-04-08,2025-05-02,2025-Q2,false,true
O01884,A0221,R018,Inbound,Closed Lost,12200.0,2025-03-11,2025-04-05,2025-Q2,false,true
O01885,A0267,R022,Inbound,Closed Lost,15000.0,2024-08-07,2024-10-06,2024-Q4,false,true
O01886,A0303,R015,Inbound,Closed Lost,16900.0,2025-07-02,2025-08-14,2025-Q3,false,true
O01887,A0130,R002,Outbound,Closed Lost,11000.0,2024-08-23,2024-10-20,2024-Q4,false,true
O01888,A0405,R024,Outbound,Closed Won,14100.0,2025-08-17,2025-10-15,2025-Q4,true,true
O01889,A0552,R006,Outbound,Closed Lost,74300.0,2024-05-09,2024-07-23,2024-Q3,false,true
O01890,A0076,R009,Inbound,Closed Lost,4300.0,2025-07-05,2025-08-23,2025-Q3,false,true
O01891,A0268,R010,Outbound,Closed Won,69300.0,2025-07-16,2025-09-16,2025-Q3,true,true
O01892,A0211,R004,Inbound,Closed Lost,50100.0,2024-08-13,2024-10-08,2024-Q4,false,true
O01893,A0560,R005,Event,Closed Won,5500.0,2024-11-25,2025-01-07,2025-Q1,true,true
O01894,A0031,R001,Event,Closed Lost,66100.0,2024-01-12,2024-02-29,2024-Q1,false,true
O01895,A0032,R005,Outbound,Closed Lost,14400.0,2024-11-26,2024-12-20,2024-Q4,false,true
O01896,A0085,R009,Partner,Closed Lost,9600.0,2025-05-07,2025-05-27,2025-Q2,false,true
O01897,A0059,R024,Inbound,Closed Lost,13800.0,2025-09-11,2025-09-26,2025-Q3,false,true
O01898,A0118,R021,Inbound,Closed Won,14300.0,2025-10-23,2025-11-24,2025-Q4,true,true
O01899,A0152,R022,Event,Closed Won,11100.0,2025-11-15,2026-01-04,2026-Q1,true,true
O01900,A0155,R004,Outbound,Closed Won,56500.0,2024-10-22,2025-02-08,2025-Q1,true,true
O01901,A0042,R020,Partner,Closed Won,94100.0,2025-04-23,2025-07-28,2025-Q3,true,true
O01902,A0252,R015,Outbound,Closed Lost,8100.0,2024-12-19,2025-02-11,2025-Q1,false,true
O01903,A0543,R017,Inbound,Closed Lost,260200.0,2025-02-18,2025-08-23,2025-Q3,false,true
O01904,A0276,R016,Inbound,Closed Won,40900.0,2024-08-21,2024-11-15,2024-Q4,true,true
O01905,A0175,R019,Outbound,Closed Won,52300.0,2025-01-19,2025-03-10,2025-Q1,true,true
O01906,A0417,R006,Outbound,Closed Lost,55300.0,2024-09-03,2024-12-09,2024-Q4,false,true
O01907,A0364,R001,Inbound,Prospecting,29500.0,2025-10-01,,2025-Q4,,false
O01908,A0402,R007,Partner,Closed Lost,73200.0,2025-06-25,2025-08-24,2025-Q3,false,true
O01909,A0268,R023,Event,Closed Lost,51900.0,2024-09-21,2024-11-27,2024-Q4,false,true
O01910,A0255,R021,Partner,Closed Won,13800.0,2024-07-17,2024-08-24,2024-Q3,true,true
O01911,A0410,R011,Outbound,Closed Won,13100.0,2024-09-05,2024-09-28,2024-Q3,true,true
O01912,A0303,R008,Inbound,Closed Lost,12700.0,2025-06-18,2025-08-07,2025-Q3,false,true
O01913,A0305,R008,Inbound,Closed Lost,16200.0,2024-01-22,2024-02-20,2024-Q1,false,true
O01914,A0542,R015,Inbound,Closed Lost,7600.0,2024-08-07,2024-08-27,2024-Q3,false,true
O01915,A0042,R020,Outbound,Closed Lost,130100.0,2024-10-25,2025-05-02,2025-Q2,false,true
O01916,A0298,R002,Outbound,Closed Lost,14800.0,2024-07-10,2024-08-18,2024-Q3,false,true
O01917,A0557,R017,Inbound,Closed Lost,386900.0,2024-10-27,2025-03-15,2025-Q1,false,true
O01918,A0087,R018,Inbound,Closed Won,9200.0,2025-01-21,2025-02-23,2025-Q1,true,true
O01919,A0590,R021,Outbound,Closed Lost,14600.0,2025-06-01,2025-06-16,2025-Q2,false,true
O01920,A0570,R016,Partner,Closed Lost,69500.0,2025-06-15,2025-08-21,2025-Q3,false,true
O01921,A0138,R014,Inbound,Closed Lost,59800.0,2025-09-16,2025-11-07,2025-Q4,false,true
O01922,A0059,R011,Event,Closed Won,16700.0,2024-09-01,2024-09-28,2024-Q3,true,true
O01923,A0364,R006,Inbound,Closed Lost,54400.0,2025-06-22,2025-09-07,2025-Q3,false,true
O01924,A0228,R008,Outbound,Closed Lost,4400.0,2024-04-14,2024-05-03,2024-Q2,false,true
O01925,A0127,R021,Inbound,Closed Won,17600.0,2024-02-19,2024-04-11,2024-Q2,true,true
O01926,A0203,R018,Inbound,Closed Lost,9100.0,2024-08-09,2024-08-31,2024-Q3,false,true
O01927,A0417,R001,Outbound,Closed Lost,74900.0,2024-03-19,2024-05-13,2024-Q2,false,true
O01928,A0336,R015,Event,Closed Lost,17400.0,2024-04-07,2024-05-20,2024-Q2,false,true
O01929,A0538,R002,Event,Closed Won,6100.0,2024-01-11,2024-02-05,2024-Q1,true,true
O01930,A0110,R012,Outbound,Closed Lost,11200.0,2025-02-28,2025-03-21,2025-Q1,false,true
O01931,A0014,R009,Inbound,Closed Lost,10100.0,2025-01-21,2025-02-25,2025-Q1,false,true
O01932,A0291,R022,Event,Closed Lost,16600.0,2024-05-02,2024-07-01,2024-Q3,false,true
O01933,A0219,R013,Inbound,Closed Won,26300.0,2025-01-11,2025-04-10,2025-Q2,true,true
O01934,A0073,R005,Outbound,Closed Won,14600.0,2025-06-22,2025-08-15,2025-Q3,true,true
O01935,A0232,R006,Outbound,Closed Lost,47600.0,2025-02-10,2025-06-02,2025-Q2,false,true
O01936,A0418,R009,Outbound,Closed Won,5400.0,2024-06-23,2024-08-22,2024-Q3,true,true
O01937,A0152,R005,Inbound,Closed Lost,7100.0,2024-09-02,2024-10-14,2024-Q4,false,true
O01938,A0262,R002,Partner,Closed Lost,10800.0,2024-10-28,2024-11-19,2024-Q4,false,true
O01939,A0376,R023,Outbound,Closed Lost,32700.0,2024-01-22,2024-04-19,2024-Q2,false,true
O01940,A0048,R016,Event,Closed Lost,64300.0,2024-04-08,2024-06-06,2024-Q2,false,true
O01941,A0044,R009,Outbound,Closed Lost,16300.0,2024-02-26,2024-04-13,2024-Q2,false,true
O01942,A0091,R002,Referral,Closed Won,13300.0,2025-01-30,2025-02-22,2025-Q1,true,true
O01943,A0218,R005,Inbound,Closed Lost,6800.0,2024-06-28,2024-07-25,2024-Q3,false,true
O01944,A0441,R021,Partner,Closed Won,9500.0,2025-07-17,2025-08-11,2025-Q3,true,true
O01945,A0497,R015,Referral,Closed Lost,16500.0,2025-07-28,2025-09-21,2025-Q3,false,true
O01946,A0271,R011,Inbound,Closed Lost,6600.0,2024-02-11,2024-03-03,2024-Q1,false,true
O01947,A0541,R018,Partner,Closed Lost,7500.0,2024-07-17,2024-08-21,2024-Q3,false,true
O01948,A0564,R016,Outbound,Closed Won,20900.0,2024-05-19,2024-08-24,2024-Q3,true,true
O01949,A0128,R017,Outbound,Closed Lost,224500.0,2024-04-14,2024-10-15,2024-Q4,false,true
O01950,A0049,R021,Inbound,Closed Won,11700.0,2025-01-12,2025-03-03,2025-Q1,true,true
O01951,A0588,R004,Inbound,Closed Lost,79500.0,2024-01-17,2024-04-28,2024-Q2,false,true
O01952,A0587,R022,Outbound,Closed Lost,14500.0,2025-10-02,2025-11-11,2025-Q4,false,true
O01953,A0304,R021,Partner,Closed Lost,14400.0,2025-10-19,2025-12-10,2025-Q4,false,true
O01954,A0468,R003,Outbound,Closed Lost,27000.0,2025-06-18,2025-09-08,2025-Q3,false,true
O01955,A0583,R006,Event,Closed Lost,53100.0,2024-05-30,2024-08-25,2024-Q3,false,true
O01956,A0318,R022,Inbound,Closed Lost,17300.0,2025-09-25,2025-10-21,2025-Q4,false,true
O01957,A0229,R007,Referral,Closed Lost,43100.0,2024-05-24,2024-09-01,2024-Q3,false,true
O01958,A0418,R022,Inbound,Closed Lost,10100.0,2024-01-24,2024-03-13,2024-Q1,false,true
O01959,A0428,R001,Referral,Closed Won,28800.0,2025-10-19,2026-01-28,2026-Q1,true,true
O01960,A0234,R021,Referral,Closed Lost,7900.0,2025-09-13,2025-10-11,2025-Q4,false,true
O01961,A0250,R021,Event,Closed Lost,16500.0,2024-05-21,2024-07-16,2024-Q3,false,true
O01962,A0292,R002,Inbound,Closed Won,16300.0,2024-12-18,2025-01-27,2025-Q1,true,true
O01963,A0580,R020,Inbound,Closed Lost,255800.0,2024-12-15,2025-03-22,2025-Q1,false,true
O01964,A0368,R021,Outbound,Closed Won,9500.0,2025-11-23,2025-12-16,2025-Q4,true,true
O01965,A0388,R012,Inbound,Closed Lost,4100.0,2025-02-20,2025-04-15,2025-Q2,false,true
O01966,A0494,R013,Inbound,Closed Lost,65500.0,2024-04-10,2024-06-12,2024-Q2,false,true
O01967,A0345,R017,Inbound,Closed Lost,328700.0,2024-09-14,2025-01-31,2025-Q1,false,true
O01968,A0319,R021,Event,Closed Lost,16500.0,2024-10-05,2024-11-28,2024-Q4,false,true
O01969,A0169,R018,Outbound,Closed Lost,3100.0,2024-08-17,2024-08-31,2024-Q3,false,true
O01970,A0401,R015,Outbound,Closed Lost,4800.0,2024-03-05,2024-03-22,2024-Q1,false,true
O01971,A0207,R005,Event,Closed Lost,5900.0,2024-03-24,2024-05-19,2024-Q2,false,true
O01972,A0027,R002,Inbound,Closed Lost,10900.0,2024-03-08,2024-04-15,2024-Q2,false,true
O01973,A0301,R023,Outbound,Closed Lost,71200.0,2025-09-13,2025-11-06,2025-Q4,false,true
O01974,A0182,R017,Partner,Qualification,285500.0,2025-08-19,,2025-Q3,,false
O01975,A0277,R002,Inbound,Closed Won,9600.0,2025-05-22,2025-07-03,2025-Q3,true,true
O01976,A0460,R008,Outbound,Closed Lost,13100.0,2025-02-16,2025-03-28,2025-Q1,false,true
O01977,A0569,R005,Outbound,Closed Lost,12400.0,2025-05-18,2025-07-17,2025-Q3,false,true
O01978,A0049,R008,Event,Closed Won,17000.0,2025-08-01,2025-09-28,2025-Q3,true,true
O01979,A0024,R015,Inbound,Closed Won,11000.0,2025-06-20,2025-08-16,2025-Q3,true,true
O01980,A0208,R018,Inbound,Closed Lost,17100.0,2024-08-25,2024-09-13,2024-Q3,false,true
O01981,A0176,R017,Inbound,Closed Lost,114800.0,2024-12-19,2025-06-29,2025-Q2,false,true
O01982,A0011,R017,Outbound,Closed Won,105200.0,2024-06-17,2024-10-11,2024-Q4,true,true
O01983,A0225,R020,Outbound,Closed Lost,393500.0,2024-08-31,2025-04-09,2025-Q2,false,true
O01984,A0560,R022,Inbound,Closed Won,4800.0,2024-12-19,2025-01-26,2025-Q1,true,true
O01985,A0559,R011,Inbound,Closed Lost,11900.0,2024-11-10,2024-12-10,2024-Q4,false,true
O01986,A0593,R010,Inbound,Closed Lost,71600.0,2024-02-18,2024-04-21,2024-Q2,false,true
O01987,A0097,R015,Inbound,Closed Won,17900.0,2024-10-09,2024-11-10,2024-Q4,true,true
O01988,A0257,R005,Referral,Closed Lost,11000.0,2025-02-11,2025-03-27,2025-Q1,false,true
O01989,A0512,R024,Event,Closed Won,16700.0,2025-06-09,2025-07-03,2025-Q3,true,true
O01990,A0095,R018,Inbound,Closed Won,15400.0,2025-08-26,2025-10-13,2025-Q4,true,true
O01991,A0532,R013,Outbound,Closed Lost,51900.0,2024-06-24,2024-10-20,2024-Q4,false,true
O01992,A0449,R009,Event,Closed Lost,16100.0,2025-03-12,2025-04-09,2025-Q2,false,true
O01993,A0528,R017,Outbound,Closed Lost,210700.0,2025-07-10,2025-12-28,2025-Q4,false,true
O01994,A0024,R018,Partner,Closed Lost,13800.0,2025-08-25,2025-10-12,2025-Q4,false,true
O01995,A0122,R018,Outbound,Closed Lost,3900.0,2025-05-04,2025-07-01,2025-Q3,false,true
O01996,A0415,R021,Outbound,Closed Won,8500.0,2024-05-30,2024-06-13,2024-Q2,true,true
O01997,A0087,R024,Partner,Closed Lost,6400.0,2024-06-24,2024-07-19,2024-Q3,false,true
O01998,A0089,R020,Referral,Closed Lost,84700.0,2025-11-26,2026-05-28,2026-Q2,false,true
O01999,A0272,R020,Event,Closed Lost,314400.0,2025-08-06,2025-12-12,2025-Q4,false,true
O02000,A0179,R005,Outbound,Closed Lost,7900.0,2025-08-07,2025-08-29,2025-Q3,false,true
O02001,A0041,R021,Outbound,Closed Won,14600.0,2025-08-27,2025-10-14,2025-Q4,true,true
O02002,A0555,R011,Referral,Closed Won,17300.0,2025-07-13,2025-07-28,2025-Q3,true,true
O02003,A0339,R002,Outbound,Closed Lost,13900.0,2025-09-11,2025-11-08,2025-Q4,false,true
O02004,A0257,R021,Inbound,Closed Lost,4900.0,2024-10-25,2024-12-19,2024-Q4,false,true
O02005,A0525,R021,Outbound,Closed Won,12700.0,2025-10-06,2025-10-24,2025-Q4,true,true
O02006,A0559,R021,Outbound,Closed Lost,13400.0,2025-04-13,2025-04-29,2025-Q2,false,true
O02007,A0184,R006,Outbound,Closed Lost,45700.0,2025-07-11,2025-10-15,2025-Q4,false,true
O02008,A0192,R001,Inbound,Closed Lost,35000.0,2025-09-22,2026-01-02,2026-Q1,false,true
O02009,A0473,R018,Event,Closed Lost,10400.0,2025-09-17,2025-11-04,2025-Q4,false,true
O02010,A0589,R015,Event,Closed Won,13800.0,2025-06-01,2025-07-16,2025-Q3,true,true
O02011,A0328,R021,Event,Closed Lost,10400.0,2025-08-13,2025-09-08,2025-Q3,false,true
O02012,A0545,R012,Event,Closed Lost,3000.0,2025-11-28,2026-01-14,2026-Q1,false,true
O02013,A0378,R002,Partner,Closed Lost,13000.0,2024-10-02,2024-10-17,2024-Q4,false,true
O02014,A0400,R020,Inbound,Prospecting,299400.0,2025-09-26,,2025-Q3,,false
O02015,A0555,R008,Outbound,Closed Won,7000.0,2024-12-16,2025-01-22,2025-Q1,true,true
O02016,A0472,R019,Outbound,Closed Lost,26700.0,2025-02-07,2025-04-18,2025-Q2,false,true
O02017,A0191,R024,Partner,Closed Lost,17300.0,2024-09-09,2024-11-02,2024-Q4,false,true
O02018,A0276,R013,Outbound,Closed Lost,51900.0,2024-08-15,2024-10-23,2024-Q4,false,true
O02019,A0106,R012,Referral,Closed Lost,6900.0,2025-02-18,2025-03-14,2025-Q1,false,true
O02020,A0192,R016,Outbound,Closed Lost,29000.0,2024-12-11,2025-03-27,2025-Q1,false,true
O02021,A0590,R008,Outbound,Closed Lost,6300.0,2025-02-17,2025-04-09,2025-Q2,false,true
O02022,A0379,R005,Outbound,Closed Lost,4600.0,2024-08-16,2024-10-01,2024-Q4,false,true
O02023,A0027,R024,Event,Closed Lost,6900.0,2025-05-16,2025-07-02,2025-Q3,false,true
O02024,A0333,R002,Inbound,Closed Lost,14300.0,2025-09-16,2025-10-20,2025-Q4,false,true
O02025,A0268,R006,Event,Closed Lost,37000.0,2024-01-08,2024-03-17,2024-Q1,false,true
O02026,A0525,R022,Inbound,Closed Lost,16700.0,2024-03-17,2024-04-07,2024-Q2,false,true
O02027,A0204,R020,Inbound,Closed Won,166100.0,2025-08-18,2026-01-15,2026-Q1,true,true
O02028,A0315,R003,Inbound,Closed Lost,46100.0,2024-11-29,2025-02-19,2025-Q1,false,true
O02029,A0110,R009,Outbound,Closed Won,12300.0,2024-06-26,2024-08-02,2024-Q3,true,true
O02030,A0538,R005,Inbound,Closed Won,9700.0,2024-08-31,2024-10-11,2024-Q4,true,true
O02031,A0273,R008,Inbound,Closed Lost,7300.0,2025-10-20,2025-11-09,2025-Q4,false,true
O02032,A0363,R008,Inbound,Closed Lost,12200.0,2025-04-12,2025-05-20,2025-Q2,false,true
O02033,A0537,R014,Partner,Closed Lost,55500.0,2025-07-28,2025-09-18,2025-Q3,false,true
O02034,A0007,R011,Outbound,Closed Lost,6500.0,2025-01-04,2025-01-26,2025-Q1,false,true
O02035,A0357,R013,Referral,Closed Lost,76000.0,2024-06-15,2024-08-16,2024-Q3,false,true
O02036,A0439,R020,Outbound,Closed Lost,356500.0,2024-02-29,2024-08-20,2024-Q3,false,true
O02037,A0461,R016,Outbound,Closed Won,36500.0,2025-03-28,2025-06-16,2025-Q2,true,true
O02038,A0346,R021,Partner,Closed Lost,7200.0,2024-12-11,2025-02-05,2025-Q1,false,true
O02039,A0433,R012,Outbound,Closed Won,15600.0,2024-11-20,2025-01-18,2025-Q1,true,true
O02040,A0312,R017,Referral,Closed Won,395300.0,2024-03-25,2024-10-10,2024-Q4,true,true
O02041,A0007,R002,Inbound,Closed Lost,15000.0,2024-02-13,2024-03-07,2024-Q1,false,true
O02042,A0238,R005,Referral,Closed Lost,12600.0,2024-08-30,2024-09-21,2024-Q3,false,true
O02043,A0119,R012,Outbound,Closed Lost,6100.0,2024-11-20,2024-12-08,2024-Q4,false,true
O02044,A0535,R009,Partner,Closed Lost,9400.0,2025-10-10,2025-12-03,2025-Q4,false,true
O02045,A0291,R011,Outbound,Closed Lost,10900.0,2024-10-18,2024-12-04,2024-Q4,false,true
O02046,A0503,R008,Outbound,Closed Won,17900.0,2025-05-26,2025-07-23,2025-Q3,true,true
O02047,A0452,R011,Outbound,Closed Won,5200.0,2025-10-20,2025-11-29,2025-Q4,true,true
O02048,A0528,R017,Outbound,Closed Lost,146900.0,2025-01-12,2025-06-24,2025-Q2,false,true
O02049,A0178,R017,Outbound,Closed Won,347600.0,2024-05-16,2024-10-01,2024-Q4,true,true
O02050,A0008,R023,Event,Closed Lost,21700.0,2024-11-08,2025-01-03,2025-Q1,false,true
O02051,A0533,R009,Outbound,Closed Won,10300.0,2025-03-01,2025-03-31,2025-Q1,true,true
O02052,A0354,R001,Partner,Closed Lost,65500.0,2025-06-29,2025-09-03,2025-Q3,false,true
O02053,A0467,R004,Partner,Closed Lost,47800.0,2024-07-04,2024-10-01,2024-Q4,false,true
O02054,A0372,R020,Referral,Closed Lost,201300.0,2025-05-10,2025-09-11,2025-Q3,false,true
O02055,A0334,R008,Partner,Closed Lost,10700.0,2025-09-25,2025-10-14,2025-Q4,false,true
O02056,A0465,R015,Partner,Negotiation,6600.0,2025-11-04,,2025-Q4,,false
O02057,A0124,R023,Inbound,Closed Lost,21900.0,2025-04-25,2025-07-01,2025-Q3,false,true
O02058,A0223,R022,Inbound,Closed Lost,17500.0,2025-11-02,2025-12-23,2025-Q4,false,true
O02059,A0177,R008,Outbound,Closed Won,16600.0,2025-08-13,2025-10-02,2025-Q4,true,true
O02060,A0176,R017,Partner,Closed Lost,290300.0,2025-03-13,2025-09-02,2025-Q3,false,true
O02061,A0242,R016,Partner,Closed Won,32700.0,2025-07-17,2025-09-18,2025-Q3,true,true
O02062,A0251,R019,Inbound,Closed Lost,37900.0,2025-07-07,2025-09-16,2025-Q3,false,true
O02063,A0126,R020,Inbound,Proposal,315900.0,2025-10-22,,2025-Q4,,false
O02064,A0021,R022,Referral,Closed Lost,16000.0,2024-12-06,2025-01-05,2025-Q1,false,true
O02065,A0511,R022,Event,Closed Lost,16400.0,2024-04-29,2024-05-24,2024-Q2,false,true
O02066,A0597,R018,Inbound,Closed Lost,11600.0,2024-01-03,2024-01-28,2024-Q1,false,true
O02067,A0340,R009,Outbound,Prospecting,10000.0,2025-11-13,,2025-Q4,,false
O02068,A0335,R004,Inbound,Closed Lost,76600.0,2025-08-16,2025-12-10,2025-Q4,false,true
O02069,A0029,R024,Event,Closed Lost,14900.0,2024-04-10,2024-05-02,2024-Q2,false,true
O02070,A0056,R017,Outbound,Closed Lost,362700.0,2024-06-26,2024-10-03,2024-Q4,false,true
O02071,A0477,R016,Partner,Closed Lost,71500.0,2025-05-30,2025-09-16,2025-Q3,false,true
O02072,A0382,R024,Outbound,Closed Lost,5800.0,2025-06-10,2025-07-16,2025-Q3,false,true
O02073,A0063,R002,Referral,Closed Won,7200.0,2024-07-25,2024-08-09,2024-Q3,true,true
O02074,A0084,R022,Event,Closed Won,4600.0,2025-08-10,2025-09-13,2025-Q3,true,true
O02075,A0167,R017,Outbound,Closed Won,87300.0,2025-08-07,2025-11-28,2025-Q4,true,true
O02076,A0357,R023,Partner,Closed Lost,36800.0,2024-01-25,2024-03-21,2024-Q1,false,true
O02077,A0524,R017,Referral,Closed Lost,371700.0,2024-02-28,2024-07-17,2024-Q3,false,true
O02078,A0085,R009,Inbound,Closed Lost,4400.0,2025-08-30,2025-10-14,2025-Q4,false,true
O02079,A0050,R023,Event,Closed Won,25200.0,2024-06-03,2024-08-06,2024-Q3,true,true
O02080,A0472,R013,Partner,Closed Lost,21300.0,2025-04-22,2025-06-23,2025-Q2,false,true
O02081,A0092,R003,Inbound,Closed Won,43000.0,2024-04-25,2024-07-27,2024-Q3,true,true
O02082,A0124,R019,Partner,Closed Lost,26400.0,2024-02-02,2024-05-14,2024-Q2,false,true
O02083,A0542,R018,Inbound,Closed Lost,16900.0,2024-09-11,2024-10-07,2024-Q4,false,true
O02084,A0301,R019,Inbound,Closed Won,41600.0,2024-07-16,2024-10-24,2024-Q4,true,true
O02085,A0184,R014,Inbound,Closed Won,66200.0,2025-10-28,2026-01-19,2026-Q1,true,true
O02086,A0103,R017,Partner,Closed Lost,332700.0,2024-10-18,2025-01-21,2025-Q1,false,true
O02087,A0144,R020,Inbound,Closed Lost,292800.0,2024-01-09,2024-09-02,2024-Q3,false,true
O02088,A0294,R015,Partner,Closed Lost,15600.0,2024-05-11,2024-05-26,2024-Q2,false,true
O02089,A0376,R010,Inbound,Closed Lost,68200.0,2025-01-24,2025-03-18,2025-Q1,false,true
O02090,A0220,R024,Outbound,Closed Lost,8200.0,2025-08-05,2025-09-26,2025-Q3,false,true
O02091,A0018,R017,Outbound,Closed Lost,118000.0,2024-08-22,2025-03-16,2025-Q1,false,true
O02092,A0368,R021,Referral,Closed Won,8500.0,2024-11-30,2025-01-17,2025-Q1,true,true
O02093,A0218,R002,Inbound,Closed Lost,16300.0,2024-09-22,2024-10-10,2024-Q4,false,true
O02094,A0494,R001,Inbound,Closed Won,40400.0,2025-03-08,2025-05-07,2025-Q2,true,true
O02095,A0507,R011,Partner,Closed Won,12000.0,2024-03-02,2024-03-26,2024-Q1,true,true
O02096,A0088,R020,Event,Closed Won,211900.0,2025-03-12,2025-06-15,2025-Q2,true,true
O02097,A0544,R023,Inbound,Closed Lost,37800.0,2024-04-19,2024-07-16,2024-Q3,false,true
O02098,A0008,R006,Outbound,Closed Won,33500.0,2024-10-19,2024-12-07,2024-Q4,true,true
O02099,A0416,R018,Event,Closed Lost,9800.0,2025-07-31,2025-09-23,2025-Q3,false,true
O02100,A0067,R012,Outbound,Closed Lost,13200.0,2025-03-29,2025-05-19,2025-Q2,false,true
O02101,A0436,R008,Event,Closed Won,10200.0,2024-09-09,2024-10-09,2024-Q4,true,true
O02102,A0258,R020,Event,Closed Lost,115400.0,2025-03-20,2025-06-18,2025-Q2,false,true
O02103,A0527,R003,Event,Closed Lost,19700.0,2024-02-09,2024-04-20,2024-Q2,false,true
O02104,A0568,R017,Inbound,Closed Lost,207600.0,2024-04-12,2024-11-03,2024-Q4,false,true
O02105,A0166,R020,Event,Closed Lost,254200.0,2025-06-12,2025-09-20,2025-Q3,false,true
O02106,A0376,R014,Inbound,Closed Lost,54800.0,2024-04-19,2024-06-21,2024-Q2,false,true
O02107,A0351,R001,Outbound,Closed Won,30100.0,2025-04-19,2025-06-13,2025-Q2,true,true
O02108,A0253,R002,Inbound,Closed Won,6400.0,2025-04-18,2025-06-16,2025-Q2,true,true
O02109,A0295,R010,Outbound,Closed Won,48500.0,2025-06-27,2025-09-15,2025-Q3,true,true
O02110,A0117,R009,Outbound,Closed Won,11500.0,2024-01-26,2024-02-10,2024-Q1,true,true
O02111,A0541,R024,Inbound,Closed Lost,9400.0,2024-12-29,2025-02-09,2025-Q1,false,true
O02112,A0031,R006,Partner,Closed Won,18300.0,2024-05-03,2024-08-27,2024-Q3,true,true
O02113,A0206,R019,Outbound,Closed Lost,69000.0,2025-02-16,2025-04-22,2025-Q2,false,true
O02114,A0261,R015,Outbound,Closed Won,15300.0,2025-02-07,2025-03-20,2025-Q1,true,true
O02115,A0538,R009,Inbound,Closed Won,15800.0,2024-05-21,2024-07-18,2024-Q3,true,true
O02116,A0273,R015,Partner,Closed Lost,4500.0,2025-02-28,2025-04-10,2025-Q2,false,true
O02117,A0026,R005,Outbound,Closed Lost,9700.0,2024-04-29,2024-05-16,2024-Q2,false,true
O02118,A0259,R002,Event,Closed Won,6900.0,2024-01-21,2024-03-16,2024-Q1,true,true
